% MTEX ODF
% crystal symmetry: "6/m"
% specimen symmetry: "-1"
% phi1    Phi     phi2    value
319.56522 107.50000 55.43478 0.00000
319.56522 107.50000 60.43478 0.00000
319.56522 107.50000 65.43478 0.00000
324.78261 107.50000 5.21739 0.00000
324.78261 107.50000 10.21739 0.00000
324.78261 107.50000 15.21739 0.00000
324.78261 107.50000 20.21739 0.00000
324.78261 107.50000 25.21739 0.00000
324.78261 107.50000 30.21739 0.00000
324.78261 107.50000 35.21739 0.00000
324.78261 107.50000 40.21739 0.00000
324.78261 107.50000 45.21739 0.00000
324.78261 107.50000 50.21739 0.00000
324.78261 107.50000 55.21739 0.00000
324.78261 107.50000 60.21739 0.00000
330.00000 107.50000 0.00000 0.00000
330.00000 107.50000 5.00000 0.00000
330.00000 107.50000 10.00000 0.00000
330.00000 107.50000 15.00000 0.00000
330.00000 107.50000 20.00000 0.00000
330.00000 107.50000 25.00000 0.00000
330.00000 107.50000 30.00000 0.00000
330.00000 107.50000 35.00000 0.00000
330.00000 107.50000 40.00000 0.00000
330.00000 107.50000 45.00000 0.00000
330.00000 107.50000 50.00000 0.00000
330.00000 107.50000 55.00000 0.00000
335.21739 107.50000 354.78261 0.00000
335.21739 107.50000 359.78261 0.00000
335.21739 107.50000 4.78261 0.00000
335.21739 107.50000 9.78261 0.00000
335.21739 107.50000 14.78261 0.00000
335.21739 107.50000 19.78261 0.00000
335.21739 107.50000 24.78261 0.00000
335.21739 107.50000 29.78261 0.00000
335.21739 107.50000 34.78261 0.00000
335.21739 107.50000 39.78261 0.00000
335.21739 107.50000 44.78261 0.00000
335.21739 107.50000 49.78261 0.00000
340.43478 107.50000 349.56522 0.00000
340.43478 107.50000 354.56522 0.00000
340.43478 107.50000 359.56522 0.00000
340.43478 107.50000 4.56522 0.00000
340.43478 107.50000 9.56522 0.00000
340.43478 107.50000 14.56522 0.00000
340.43478 107.50000 19.56522 0.00000
340.43478 107.50000 24.56522 0.00000
340.43478 107.50000 29.56522 0.00000
340.43478 107.50000 34.56522 0.00000
340.43478 107.50000 39.56522 0.00000
340.43478 107.50000 44.56522 0.00000
345.65217 107.50000 344.34783 0.00000
345.65217 107.50000 349.34783 0.00000
345.65217 107.50000 354.34783 0.00000
345.65217 107.50000 359.34783 0.00000
345.65217 107.50000 4.34783 0.00000
345.65217 107.50000 9.34783 0.00000
345.65217 107.50000 14.34783 0.00000
345.65217 107.50000 19.34783 0.00000
345.65217 107.50000 24.34783 0.00000
345.65217 107.50000 29.34783 0.00000
345.65217 107.50000 34.34783 0.00000
345.65217 107.50000 39.34783 0.00000
350.86957 107.50000 339.13043 0.00000
350.86957 107.50000 344.13043 0.00000
350.86957 107.50000 349.13043 0.00000
350.86957 107.50000 354.13043 0.00000
350.86957 107.50000 359.13043 0.00000
350.86957 107.50000 4.13043 0.00000
350.86957 107.50000 9.13043 0.00000
350.86957 107.50000 14.13043 0.00000
350.86957 107.50000 19.13043 0.00000
350.86957 107.50000 24.13043 0.00000
350.86957 107.50000 29.13043 0.00000
350.86957 107.50000 34.13043 0.00000
356.08696 107.50000 333.91304 0.00000
356.08696 107.50000 338.91304 0.00000
356.08696 107.50000 343.91304 0.00000
356.08696 107.50000 348.91304 0.00000
356.08696 107.50000 353.91304 0.00000
356.08696 107.50000 358.91304 0.00000
356.08696 107.50000 3.91304 0.00000
356.08696 107.50000 8.91304 0.00000
356.08696 107.50000 13.91304 0.00000
356.08696 107.50000 18.91304 0.00000
356.08696 107.50000 23.91304 0.00000
356.08696 107.50000 28.91304 0.00000
1.30435 107.50000 328.69565 0.00000
1.30435 107.50000 333.69565 0.00000
1.30435 107.50000 338.69565 0.00000
1.30435 107.50000 343.69565 0.00000
1.30435 107.50000 348.69565 0.00000
1.30435 107.50000 353.69565 0.00000
1.30435 107.50000 358.69565 0.00000
1.30435 107.50000 3.69565 0.00000
1.30435 107.50000 8.69565 0.00000
1.30435 107.50000 13.69565 0.00000
1.30435 107.50000 18.69565 0.00000
1.30435 107.50000 23.69565 0.00000
6.52174 107.50000 323.47826 0.00000
6.52174 107.50000 328.47826 0.00000
6.52174 107.50000 333.47826 0.00000
6.52174 107.50000 338.47826 0.00000
6.52174 107.50000 343.47826 0.00000
6.52174 107.50000 348.47826 0.00000
6.52174 107.50000 353.47826 0.00000
6.52174 107.50000 358.47826 0.00000
6.52174 107.50000 3.47826 0.00000
6.52174 107.50000 8.47826 0.00000
6.52174 107.50000 13.47826 0.00000
6.52174 107.50000 18.47826 0.00000
11.73913 107.50000 318.26087 0.00000
11.73913 107.50000 323.26087 0.00000
11.73913 107.50000 328.26087 0.00000
11.73913 107.50000 333.26087 0.00000
11.73913 107.50000 338.26087 0.00000
11.73913 107.50000 343.26087 0.00000
11.73913 107.50000 348.26087 0.00000
11.73913 107.50000 353.26087 0.00000
11.73913 107.50000 358.26087 0.00000
11.73913 107.50000 3.26087 0.00000
11.73913 107.50000 8.26087 0.00000
11.73913 107.50000 13.26087 0.00000
16.95652 107.50000 313.04348 0.00000
16.95652 107.50000 318.04348 0.00000
16.95652 107.50000 323.04348 0.00000
16.95652 107.50000 328.04348 0.00000
16.95652 107.50000 333.04348 0.00000
16.95652 107.50000 338.04348 0.00000
16.95652 107.50000 343.04348 0.00000
16.95652 107.50000 348.04348 0.00000
16.95652 107.50000 353.04348 0.00000
16.95652 107.50000 358.04348 0.00000
16.95652 107.50000 3.04348 0.00000
16.95652 107.50000 8.04348 0.00000
22.17391 107.50000 307.82609 0.00000
22.17391 107.50000 312.82609 0.00000
22.17391 107.50000 317.82609 0.00000
22.17391 107.50000 322.82609 0.00000
22.17391 107.50000 327.82609 0.00000
22.17391 107.50000 332.82609 0.00000
22.17391 107.50000 337.82609 0.00000
22.17391 107.50000 342.82609 0.00000
22.17391 107.50000 347.82609 0.00000
22.17391 107.50000 352.82609 0.00000
22.17391 107.50000 357.82609 0.00000
22.17391 107.50000 2.82609 0.00000
27.39130 107.50000 302.60870 0.00000
27.39130 107.50000 307.60870 0.00000
27.39130 107.50000 312.60870 0.00000
27.39130 107.50000 317.60870 0.00000
27.39130 107.50000 322.60870 0.00000
27.39130 107.50000 327.60870 0.00000
27.39130 107.50000 332.60870 0.00000
27.39130 107.50000 337.60870 0.00000
27.39130 107.50000 342.60870 0.00000
27.39130 107.50000 347.60870 0.00000
27.39130 107.50000 352.60870 0.00000
27.39130 107.50000 357.60870 0.00000
32.60870 107.50000 297.39130 0.00000
32.60870 107.50000 302.39130 0.00000
32.60870 107.50000 307.39130 0.00000
32.60870 107.50000 312.39130 0.00000
32.60870 107.50000 317.39130 0.00000
32.60870 107.50000 322.39130 0.00000
32.60870 107.50000 327.39130 0.00000
32.60870 107.50000 332.39130 0.00000
32.60870 107.50000 337.39130 0.00000
32.60870 107.50000 342.39130 0.00000
32.60870 107.50000 347.39130 0.00000
32.60870 107.50000 352.39130 0.00000
37.82609 107.50000 292.17391 0.00000
37.82609 107.50000 297.17391 0.00000
37.82609 107.50000 302.17391 0.00000
37.82609 107.50000 307.17391 0.00000
37.82609 107.50000 312.17391 0.00000
37.82609 107.50000 317.17391 0.00000
37.82609 107.50000 322.17391 0.00000
37.82609 107.50000 327.17391 0.00000
37.82609 107.50000 332.17391 0.00000
37.82609 107.50000 337.17391 0.00000
37.82609 107.50000 342.17391 0.00000
37.82609 107.50000 347.17391 0.00000
43.04348 107.50000 286.95652 0.00000
43.04348 107.50000 291.95652 0.00000
43.04348 107.50000 296.95652 0.00000
43.04348 107.50000 301.95652 0.00000
43.04348 107.50000 306.95652 0.00000
43.04348 107.50000 311.95652 0.00000
43.04348 107.50000 316.95652 0.00000
43.04348 107.50000 321.95652 0.00000
43.04348 107.50000 326.95652 0.00000
43.04348 107.50000 331.95652 0.00000
43.04348 107.50000 336.95652 0.00000
43.04348 107.50000 341.95652 0.00000
48.26087 107.50000 281.73913 0.00000
48.26087 107.50000 286.73913 0.00000
48.26087 107.50000 291.73913 0.00000
48.26087 107.50000 296.73913 0.00000
48.26087 107.50000 301.73913 0.00000
48.26087 107.50000 306.73913 0.00000
48.26087 107.50000 311.73913 0.00000
48.26087 107.50000 316.73913 0.00000
48.26087 107.50000 321.73913 0.00000
48.26087 107.50000 326.73913 0.00000
48.26087 107.50000 331.73913 0.00000
48.26087 107.50000 336.73913 0.00000
53.47826 107.50000 276.52174 0.00000
53.47826 107.50000 281.52174 0.00000
53.47826 107.50000 286.52174 0.00000
53.47826 107.50000 291.52174 0.00000
53.47826 107.50000 296.52174 0.00000
53.47826 107.50000 301.52174 0.00000
53.47826 107.50000 306.52174 0.00000
53.47826 107.50000 311.52174 0.00000
53.47826 107.50000 316.52174 0.00000
53.47826 107.50000 321.52174 0.00000
53.47826 107.50000 326.52174 0.00000
53.47826 107.50000 331.52174 0.00000
58.69565 107.50000 271.30435 0.00000
58.69565 107.50000 276.30435 0.00000
58.69565 107.50000 281.30435 0.00000
58.69565 107.50000 286.30435 0.00000
58.69565 107.50000 291.30435 0.00000
58.69565 107.50000 296.30435 0.00000
58.69565 107.50000 301.30435 0.00000
58.69565 107.50000 306.30435 0.00000
58.69565 107.50000 311.30435 0.00000
58.69565 107.50000 316.30435 0.00000
58.69565 107.50000 321.30435 0.00000
58.69565 107.50000 326.30435 0.00000
63.91304 107.50000 266.08696 0.00000
63.91304 107.50000 271.08696 0.00000
63.91304 107.50000 276.08696 0.00000
63.91304 107.50000 281.08696 0.00000
63.91304 107.50000 286.08696 0.00000
63.91304 107.50000 291.08696 0.00000
63.91304 107.50000 296.08696 0.00000
63.91304 107.50000 301.08696 0.00000
63.91304 107.50000 306.08696 0.00000
63.91304 107.50000 311.08696 0.00000
63.91304 107.50000 316.08696 0.00000
63.91304 107.50000 321.08696 0.00000
69.13043 107.50000 260.86957 0.00000
69.13043 107.50000 265.86957 0.00000
69.13043 107.50000 270.86957 0.00000
69.13043 107.50000 275.86957 0.00000
69.13043 107.50000 280.86957 0.00000
69.13043 107.50000 285.86957 0.00000
69.13043 107.50000 290.86957 0.00000
69.13043 107.50000 295.86957 0.00000
69.13043 107.50000 300.86957 0.00000
69.13043 107.50000 305.86957 0.00000
69.13043 107.50000 310.86957 0.00000
69.13043 107.50000 315.86957 0.00000
74.34783 107.50000 255.65217 0.00000
74.34783 107.50000 260.65217 0.00000
74.34783 107.50000 265.65217 0.00000
74.34783 107.50000 270.65217 0.00000
74.34783 107.50000 275.65217 0.00000
74.34783 107.50000 280.65217 0.00000
74.34783 107.50000 285.65217 0.00000
74.34783 107.50000 290.65217 0.00000
74.34783 107.50000 295.65217 0.00000
74.34783 107.50000 300.65217 0.00000
74.34783 107.50000 305.65217 0.00000
74.34783 107.50000 310.65217 0.00000
79.56522 107.50000 250.43478 0.00000
79.56522 107.50000 255.43478 0.00000
79.56522 107.50000 260.43478 0.00000
79.56522 107.50000 265.43478 0.00000
79.56522 107.50000 270.43478 0.00000
79.56522 107.50000 275.43478 0.00000
79.56522 107.50000 280.43478 0.00000
79.56522 107.50000 285.43478 0.00000
79.56522 107.50000 290.43478 0.00000
79.56522 107.50000 295.43478 0.00000
79.56522 107.50000 300.43478 0.00000
79.56522 107.50000 305.43478 0.00000
84.78261 107.50000 245.21739 0.00000
84.78261 107.50000 250.21739 0.00000
84.78261 107.50000 255.21739 0.00000
84.78261 107.50000 260.21739 0.00000
84.78261 107.50000 265.21739 0.00000
84.78261 107.50000 270.21739 0.00000
84.78261 107.50000 275.21739 0.00000
84.78261 107.50000 280.21739 0.00000
84.78261 107.50000 285.21739 0.00000
84.78261 107.50000 290.21739 0.00000
84.78261 107.50000 295.21739 0.00000
84.78261 107.50000 300.21739 0.00000
92.68657 112.50000 237.31343 0.00000
92.68657 112.50000 242.31343 0.00000
92.68657 112.50000 247.31343 0.00000
92.68657 112.50000 252.31343 0.00000
92.68657 112.50000 257.31343 0.00000
92.68657 112.50000 262.31343 0.00000
92.68657 112.50000 267.31343 0.00000
92.68657 112.50000 272.31343 0.00000
92.68657 112.50000 277.31343 0.00000
92.68657 112.50000 282.31343 0.00000
92.68657 112.50000 287.31343 0.00000
92.68657 112.50000 292.31343 0.00000
98.05970 112.50000 231.94030 0.00000
98.05970 112.50000 236.94030 0.00000
98.05970 112.50000 241.94030 0.00000
98.05970 112.50000 246.94030 0.00000
98.05970 112.50000 251.94030 0.00000
98.05970 112.50000 256.94030 0.00000
98.05970 112.50000 261.94030 0.00000
98.05970 112.50000 266.94030 0.00000
98.05970 112.50000 271.94030 0.00000
98.05970 112.50000 276.94030 0.00000
98.05970 112.50000 281.94030 0.00000
98.05970 112.50000 286.94030 0.00000
103.43284 112.50000 226.56716 0.00000
103.43284 112.50000 231.56716 0.00000
103.43284 112.50000 236.56716 0.00000
103.43284 112.50000 241.56716 0.00000
103.43284 112.50000 246.56716 0.00000
103.43284 112.50000 251.56716 0.00000
103.43284 112.50000 256.56716 0.00000
103.43284 112.50000 261.56716 0.00000
103.43284 112.50000 266.56716 0.00000
103.43284 112.50000 271.56716 0.00000
103.43284 112.50000 276.56716 0.00000
103.43284 112.50000 281.56716 0.00000
108.80597 112.50000 221.19403 0.00000
108.80597 112.50000 226.19403 0.00000
108.80597 112.50000 231.19403 0.00000
108.80597 112.50000 236.19403 0.00000
108.80597 112.50000 241.19403 0.00000
108.80597 112.50000 246.19403 0.00000
108.80597 112.50000 251.19403 0.00000
108.80597 112.50000 256.19403 0.00000
108.80597 112.50000 261.19403 0.00000
108.80597 112.50000 266.19403 0.00000
108.80597 112.50000 271.19403 0.00000
108.80597 112.50000 276.19403 0.00000
114.17910 112.50000 215.82090 0.00000
114.17910 112.50000 220.82090 0.00000
114.17910 112.50000 225.82090 0.00000
114.17910 112.50000 230.82090 0.00000
114.17910 112.50000 235.82090 0.00000
114.17910 112.50000 240.82090 0.00000
114.17910 112.50000 245.82090 0.00000
114.17910 112.50000 250.82090 0.00000
114.17910 112.50000 255.82090 0.00000
114.17910 112.50000 260.82090 0.00000
114.17910 112.50000 265.82090 0.00000
114.17910 112.50000 270.82090 0.00000
119.55224 112.50000 210.44776 0.00000
119.55224 112.50000 215.44776 0.00000
119.55224 112.50000 220.44776 0.00000
119.55224 112.50000 225.44776 0.00000
119.55224 112.50000 230.44776 0.00000
119.55224 112.50000 235.44776 0.00000
119.55224 112.50000 240.44776 0.00000
119.55224 112.50000 245.44776 0.00000
119.55224 112.50000 250.44776 0.00000
119.55224 112.50000 255.44776 0.00000
119.55224 112.50000 260.44776 0.00000
119.55224 112.50000 265.44776 0.00000
124.92537 112.50000 205.07463 0.00000
124.92537 112.50000 210.07463 0.00000
124.92537 112.50000 215.07463 0.00000
124.92537 112.50000 220.07463 0.00000
124.92537 112.50000 225.07463 0.00000
124.92537 112.50000 230.07463 0.00000
124.92537 112.50000 235.07463 0.00000
124.92537 112.50000 240.07463 0.00000
124.92537 112.50000 245.07463 0.00000
124.92537 112.50000 250.07463 0.00000
124.92537 112.50000 255.07463 0.00000
124.92537 112.50000 260.07463 0.00000
130.29851 112.50000 199.70149 0.00000
130.29851 112.50000 204.70149 0.00000
130.29851 112.50000 209.70149 0.00000
130.29851 112.50000 214.70149 0.00000
130.29851 112.50000 219.70149 0.00000
130.29851 112.50000 224.70149 0.00000
130.29851 112.50000 229.70149 0.00000
130.29851 112.50000 234.70149 0.00000
130.29851 112.50000 239.70149 0.00000
130.29851 112.50000 244.70149 0.00000
130.29851 112.50000 249.70149 0.00000
130.29851 112.50000 254.70149 0.00000
135.67164 112.50000 194.32836 0.00000
135.67164 112.50000 199.32836 0.00000
135.67164 112.50000 204.32836 0.00000
135.67164 112.50000 209.32836 0.00000
135.67164 112.50000 214.32836 0.00000
135.67164 112.50000 219.32836 0.00000
135.67164 112.50000 224.32836 0.00000
135.67164 112.50000 229.32836 0.00000
135.67164 112.50000 234.32836 0.00000
135.67164 112.50000 239.32836 0.00000
135.67164 112.50000 244.32836 0.00000
135.67164 112.50000 249.32836 0.00000
141.04478 112.50000 188.95522 0.00000
141.04478 112.50000 193.95522 0.00000
141.04478 112.50000 198.95522 0.00000
141.04478 112.50000 203.95522 0.00000
141.04478 112.50000 208.95522 0.00000
141.04478 112.50000 213.95522 0.00000
141.04478 112.50000 218.95522 0.00000
141.04478 112.50000 223.95522 0.00000
141.04478 112.50000 228.95522 0.00000
141.04478 112.50000 233.95522 0.00000
141.04478 112.50000 238.95522 0.00000
141.04478 112.50000 243.95522 0.00000
146.41791 112.50000 183.58209 0.00000
146.41791 112.50000 188.58209 0.00000
146.41791 112.50000 193.58209 0.00000
146.41791 112.50000 198.58209 0.00000
146.41791 112.50000 203.58209 0.00000
146.41791 112.50000 208.58209 0.00000
146.41791 112.50000 213.58209 0.00000
146.41791 112.50000 218.58209 0.00000
146.41791 112.50000 223.58209 0.00000
146.41791 112.50000 228.58209 0.00000
146.41791 112.50000 233.58209 0.00000
146.41791 112.50000 238.58209 0.00000
151.79104 112.50000 178.20896 0.00000
151.79104 112.50000 183.20896 0.00000
151.79104 112.50000 188.20896 0.00000
151.79104 112.50000 193.20896 0.00000
151.79104 112.50000 198.20896 0.00000
151.79104 112.50000 203.20896 0.00000
151.79104 112.50000 208.20896 0.00000
151.79104 112.50000 213.20896 0.00000
151.79104 112.50000 218.20896 0.00000
151.79104 112.50000 223.20896 0.00000
151.79104 112.50000 228.20896 0.00000
151.79104 112.50000 233.20896 0.00000
157.16418 112.50000 172.83582 0.00000
157.16418 112.50000 177.83582 0.00000
157.16418 112.50000 182.83582 0.00000
157.16418 112.50000 187.83582 0.00000
157.16418 112.50000 192.83582 0.00000
157.16418 112.50000 197.83582 0.00000
157.16418 112.50000 202.83582 0.00000
157.16418 112.50000 207.83582 0.00000
157.16418 112.50000 212.83582 0.00000
157.16418 112.50000 217.83582 0.00000
157.16418 112.50000 222.83582 0.00000
157.16418 112.50000 227.83582 0.00000
162.53731 112.50000 167.46269 0.00000
162.53731 112.50000 172.46269 0.00000
162.53731 112.50000 177.46269 0.00000
162.53731 112.50000 182.46269 0.00000
162.53731 112.50000 187.46269 0.00000
162.53731 112.50000 192.46269 0.00000
162.53731 112.50000 197.46269 0.00000
162.53731 112.50000 202.46269 0.00000
162.53731 112.50000 207.46269 0.00000
162.53731 112.50000 212.46269 0.00000
162.53731 112.50000 217.46269 0.00000
162.53731 112.50000 222.46269 0.00000
167.91045 112.50000 162.08955 0.00000
167.91045 112.50000 167.08955 0.00000
167.91045 112.50000 172.08955 0.00000
167.91045 112.50000 177.08955 0.00000
167.91045 112.50000 182.08955 0.00000
167.91045 112.50000 187.08955 0.00000
167.91045 112.50000 192.08955 0.00000
167.91045 112.50000 197.08955 0.00000
167.91045 112.50000 202.08955 0.00000
167.91045 112.50000 207.08955 0.00000
167.91045 112.50000 212.08955 0.00000
167.91045 112.50000 217.08955 0.00000
173.28358 112.50000 156.71642 0.00000
173.28358 112.50000 161.71642 0.00000
173.28358 112.50000 166.71642 0.00000
173.28358 112.50000 171.71642 0.00000
173.28358 112.50000 176.71642 0.00000
173.28358 112.50000 181.71642 0.00000
173.28358 112.50000 186.71642 0.00000
173.28358 112.50000 191.71642 0.00000
173.28358 112.50000 196.71642 0.00000
173.28358 112.50000 201.71642 0.00000
173.28358 112.50000 206.71642 0.00000
173.28358 112.50000 211.71642 0.00000
178.65672 112.50000 151.34328 0.00000
178.65672 112.50000 156.34328 0.00000
178.65672 112.50000 161.34328 0.00000
178.65672 112.50000 166.34328 0.00000
178.65672 112.50000 171.34328 0.00000
178.65672 112.50000 176.34328 0.00000
178.65672 112.50000 181.34328 0.00000
178.65672 112.50000 186.34328 0.00000
178.65672 112.50000 191.34328 0.00000
178.65672 112.50000 196.34328 0.00000
178.65672 112.50000 201.34328 0.00000
178.65672 112.50000 206.34328 0.00000
184.02985 112.50000 145.97015 0.00000
184.02985 112.50000 150.97015 0.00000
184.02985 112.50000 155.97015 0.00000
184.02985 112.50000 160.97015 0.00000
184.02985 112.50000 165.97015 0.00000
184.02985 112.50000 170.97015 0.00000
184.02985 112.50000 175.97015 0.00000
184.02985 112.50000 180.97015 0.00000
184.02985 112.50000 185.97015 0.00000
184.02985 112.50000 190.97015 0.00000
184.02985 112.50000 195.97015 0.00000
